id,veh_value,exposure,veh_body,veh_age,gender,area,agecat,engine_type,max_power,driving_history_score,veh_color,marital_status,e_bill,time_of_week_driven,time_driven,trm_len,credit_score,high_education_ind,clm,numclaims,claimcst0
20645,1.09,0.402010404,STNWG,4,F,B,3,hybrid,188,68.0,white,M,1,weekday,12pm - 6pm,12,648.6461460149131,0.0,0,0,0.0
20646,2.08,0.747272569,SEDAN,1,F,D,4,petrol,159,71.0,blue,S,0,weekday,6am - 12pm,12,642.8137750968627,0.0,0,0,0.0
20647,1.84,0.734557126,SEDAN,2,M,E,4,electric,170,78.0,green,S,0,weekday,12pm - 6pm,12,650.9093514682811,0.0,0,0,0.0
20648,3.11,0.805276697,STNWG,3,F,D,4,petrol,115,72.0,silver,M,1,weekday,12pm - 6pm,12,646.1268781423246,0.0,0,0,0.0
20649,1.72,0.190536573,STNWG,4,M,C,4,petrol,122,56.0,white,S,1,weekday,6am - 12pm,12,644.0339263796185,0.0,0,0,0.0
20650,1.31,0.613740593,HBACK,2,F,C,5,petrol,130,70.0,gray,S,0,weekend,6am - 12pm,12,665.3203304841013,0.0,0,0,0.0
20651,1.31,0.758782641,MIBUS,4,F,A,1,petrol,296,61.0,white,S,1,weekend,12pm - 6pm,12,645.6588610081842,0.0,0,0,0.0
20652,1.82,0.168074164,SEDAN,2,M,A,4,petrol,140,99.0,white,M,0,weekday,12pm - 6pm,12,643.3000060755564,0.0,0,0,0.0
20653,3.43,0.226481487,STNWG,2,F,C,3,hybrid,174,53.0,gray,S,1,weekday,6am - 12pm,12,645.827085570524,0.0,0,0,0.0
20654,1.41,0.414923857,HBACK,1,F,D,3,petrol,96,70.0,white,S,1,weekday,6am - 12pm,12,644.1229079794465,0.0,0,0,0.0
20655,1.64,0.040737054,HDTOP,3,F,C,4,electric,238,87.0,blue,M,1,weekday,12pm - 6pm,6,642.94744523219,0.0,0,0,0.0
20656,3.52,0.668386191,STNWG,3,M,D,1,petrol,196,58.0,blue,M,1,weekday,12pm - 6pm,12,642.7733161449772,0.0,0,0,0.0
20657,0.63,0.3142458655,COUPE,4,M,B,2,petrol,295,51.0,black,S,0,weekend,6am - 12pm,6,642.7260429710278,0.0,0,0,0.0
20658,1.29,0.654026363,HBACK,3,F,A,5,dissel,123,76.0,gray,M,0,weekday,12pm - 6pm,12,642.6291091092867,0.0,1,1,916.487099
20659,4.0,0.320359468,STNWG,2,M,C,5,hybrid,142,82.0,silver,S,1,weekday,12pm - 6pm,12,667.658354094757,0.0,0,0,0.0
20660,1.62,0.341479019,HBACK,1,M,A,2,hybrid,144,44.0,blue,M,1,weekday,6pm - 12am,12,656.1112894994603,0.0,0,0,0.0
20661,1.76,0.452650486,HBACK,2,F,A,5,dissel,91,56.0,brown,M,0,weekend,12pm - 6pm,12,669.9345527279816,0.0,0,0,0.0
20662,2.16,0.628504905,HBACK,1,F,A,4,petrol,92,72.0,white,M,1,weekday,6pm - 12am,12,652.7780920119442,0.0,0,0,0.0
20663,1.28,0.898597094,SEDAN,3,M,A,6,petrol,162,60.0,blue,M,0,weekday,12pm - 6pm,12,640.954431751826,1.0,0,0,0.0
20664,1.86,0.359193236,UTE,1,M,B,3,petrol,266,99.0,blue,S,0,weekday,6am - 12pm,12,644.3927989123309,0.0,0,0,0.0
20665,1.31,0.055518895,COUPE,3,F,C,4,petrol,200,97.0,gray,S,1,weekend,6pm - 12am,12,666.0309699176657,0.0,0,0,0.0
20666,1.75,0.228508303,STNWG,2,M,B,4,petrol,120,72.0,red,M,1,weekday,6am - 12pm,12,655.4015846970682,0.0,0,0,0.0
20667,2.53,0.1685208245,SEDAN,1,F,B,5,petrol,198,99.0,red,M,0,weekday,12pm - 6pm,6,644.6995980966753,0.0,0,0,0.0
20668,2.46,0.359138567,SEDAN,1,F,A,3,dissel,111,33.0,gray,M,0,weekday,12pm - 6pm,12,644.535808364797,0.0,0,0,0.0
20669,5.02,0.931791925,STNWG,1,M,B,1,petrol,110,99.0,gray,M,1,weekday,6am - 12pm,12,653.1293506761344,1.0,0,0,0.0
20670,2.78,0.999318523,HDTOP,1,M,C,2,petrol,216,79.0,brown,M,1,weekday,6am - 12pm,12,641.3576966398982,1.0,1,1,1980.005438
20671,2.85,0.266602408,SEDAN,1,M,A,5,petrol,137,63.0,red,M,0,weekday,6am - 12pm,6,642.2350156369172,0.0,0,0,0.0
20672,2.14,0.683227095,SEDAN,1,M,C,4,petrol,208,87.0,white,S,0,weekday,6am - 12pm,12,651.2562317764175,0.0,0,0,0.0
20673,2.56,0.666171226,COUPE,2,F,C,3,hybrid,266,49.0,white,M,1,weekday,6am - 12pm,12,643.4755282477333,0.0,0,0,0.0
20674,0.88,0.061730773,HBACK,3,F,C,2,hybrid,113,84.0,white,S,0,weekday,12pm - 6pm,12,644.5198641567725,0.0,0,0,0.0
20675,1.68,0.10332233,SEDAN,2,F,A,4,hybrid,184,95.0,blue,M,1,weekday,6am - 12pm,12,638.7442180927665,0.0,0,0,0.0
20676,1.83,0.242948636,SEDAN,3,M,C,5,petrol,193,53.0,red,M,0,weekday,6am - 12pm,12,646.156907634932,0.0,0,0,0.0
20677,0.42,0.31082747,SEDAN,4,M,B,4,electric,191,71.0,green,M,0,weekday,12pm - 6pm,12,644.7237654565002,0.0,0,0,0.0
20678,1.42,0.673164502,HBACK,1,M,C,5,petrol,114,78.0,red,S,1,weekday,6am - 12pm,12,666.5745283785915,0.0,0,0,0.0
20679,1.94,0.483253064,STNWG,3,F,A,3,dissel,186,78.0,black,S,0,weekend,6pm - 12am,6,644.2199303731757,1.0,0,0,0.0
20680,2.06,0.809922138,STNWG,4,F,E,3,petrol,131,78.0,yellow,S,1,weekday,12pm - 6pm,12,662.475254880919,0.0,0,0,0.0
20681,1.49,0.496280234,UTE,3,F,F,3,petrol,251,73.0,white,S,0,weekday,6am - 12pm,12,642.5736050685395,0.0,0,0,0.0
20682,1.31,0.2216213165,SEDAN,3,F,C,3,hybrid,136,56.0,gray,M,1,weekend,6pm - 12am,6,670.861966296006,0.0,0,0,0.0
20683,2.01,0.3990063915,STNWG,3,M,A,3,dissel,174,86.0,black,M,0,weekday,12pm - 6pm,6,654.7234902644129,0.0,1,1,2758.066178
20684,1.52,0.0791499275,HBACK,2,F,D,5,petrol,117,37.0,blue,M,0,weekday,6am - 12pm,6,641.6299149926059,0.0,0,0,0.0
20685,1.63,0.579628834,HDTOP,4,M,C,4,petrol,221,75.0,gray,S,0,weekend,6am - 12pm,12,649.1607774594194,0.0,0,0,0.0
20686,0.8,0.864786734,HBACK,3,F,C,1,petrol,88,68.0,black,M,0,weekday,6pm - 12am,12,632.2956164165033,0.0,0,0,0.0
20687,1.02,0.958333132,SEDAN,3,M,C,5,petrol,121,76.0,silver,M,1,weekend,6am - 12pm,12,673.8431637191195,1.0,0,0,0.0
20688,1.52,0.078111523,HBACK,1,F,A,2,petrol,156,74.0,black,M,1,weekend,6pm - 12am,12,648.7564772901542,0.0,0,0,0.0
20689,1.8,0.523741853,SEDAN,2,M,C,2,petrol,127,73.0,green,S,1,weekday,6am - 12pm,12,645.1212604002777,0.0,1,1,833.4547855
20690,0.32,0.1226618125,HBACK,4,F,D,4,petrol,137,53.0,gray,M,1,weekday,6am - 12pm,6,643.2035833970317,0.0,0,0,0.0
20691,0.81,0.609737939,HBACK,3,F,B,4,petrol,112,99.0,gray,M,0,weekday,6am - 12pm,12,644.8929027510097,0.0,0,0,0.0
20692,1.35,0.0607565615,HBACK,1,F,C,4,dissel,156,50.0,blue,S,1,weekday,12am - 6 am,6,657.1054628352543,0.0,0,0,0.0
20693,3.09,0.984054807,STNWG,3,M,F,6,petrol,143,75.0,black,M,1,weekday,6am - 12pm,12,645.5960710167318,1.0,0,0,0.0
20694,4.23,0.138772544,STNWG,3,F,A,1,hybrid,133,52.0,gray,S,1,weekend,12pm - 6pm,12,649.9780814328499,0.0,0,0,0.0
20695,1.17,0.2670754265,SEDAN,4,F,B,4,petrol,148,99.0,blue,S,0,weekend,12pm - 6pm,6,677.7138852277204,0.0,0,0,0.0
20696,1.15,0.446104032,HBACK,3,F,A,6,petrol,109,88.0,brown,M,0,weekday,6am - 12pm,12,635.4233864438011,0.0,0,0,0.0
20697,2.2,0.26972095,STNWG,2,F,C,3,dissel,139,62.0,white,S,0,weekday,12pm - 6pm,12,649.4240800923556,0.0,0,0,0.0
20698,1.27,0.829324032,HBACK,3,F,C,4,petrol,127,61.0,silver,M,0,weekday,6am - 12pm,12,646.8222467387565,0.0,0,0,0.0
20699,0.71,0.0524980265,SEDAN,4,M,C,3,petrol,189,99.0,blue,S,1,weekend,6pm - 12am,6,659.8128321582423,0.0,0,0,0.0
20700,1.63,0.015781737,SEDAN,2,F,C,2,dissel,187,99.0,white,M,1,weekday,6am - 12pm,12,646.3878097880475,0.0,0,0,0.0
20701,0.34,0.670072913,HBACK,4,M,C,4,petrol,141,83.0,white,M,0,weekday,12am - 6 am,12,652.9128272045292,0.0,0,0,0.0
20702,0.38,0.784347935,HBACK,4,M,A,4,petrol,82,53.0,black,M,1,weekday,12pm - 6pm,12,643.8460013635922,0.0,0,0,0.0
20703,1.12,0.055550204,HBACK,3,M,A,3,petrol,81,66.0,black,M,1,weekend,6am - 12pm,12,654.3620342696902,0.0,0,0,0.0
20704,1.56,0.75404952,HBACK,3,M,A,3,petrol,131,77.0,silver,M,1,weekend,12pm - 6pm,12,648.3608766698122,0.0,0,0,0.0
20705,3.29,0.877084677,TRUCK,3,M,E,2,dissel,265,50.0,black,S,1,weekend,12pm - 6pm,12,649.747577029216,0.0,0,0,0.0
20706,0.45,0.436242226,HBACK,4,F,A,3,petrol,136,61.0,red,S,1,weekday,12pm - 6pm,12,645.3304310503437,0.0,0,0,0.0
20707,1.34,0.961240234,HBACK,3,M,E,4,petrol,119,56.0,red,M,1,weekday,6am - 12pm,12,635.4644922040621,1.0,0,0,0.0
20708,1.2,0.129012192,SEDAN,3,M,A,2,petrol,103,81.0,green,S,0,weekday,6am - 12pm,12,645.3635775859893,0.0,0,0,0.0
20709,1.05,0.3101053685,SEDAN,3,F,A,4,electric,174,93.0,blue,M,1,weekday,6am - 12pm,6,640.8068790375854,0.0,0,0,0.0
20710,3.21,0.755597252,STNWG,1,F,D,1,hybrid,193,63.0,silver,S,1,weekend,12pm - 6pm,12,667.1150194897451,0.0,1,1,730.3609217
20711,4.73,0.403445753,STNWG,2,F,E,3,dissel,176,39.0,white,S,1,weekend,6pm - 12am,12,648.7286760745175,0.0,0,0,0.0
20712,1.28,0.123968755,SEDAN,3,M,B,5,petrol,187,73.0,gray,M,1,weekend,6am - 12pm,6,650.1739569345858,0.0,0,0,0.0
20713,0.79,0.449859021,HBACK,3,F,A,4,petrol,140,71.0,black,M,0,weekday,12pm - 6pm,6,640.4734147138541,1.0,0,0,0.0
20714,3.93,0.085054896,STNWG,2,M,E,3,hybrid,194,68.0,white,S,1,weekday,12pm - 6pm,12,668.0185813940803,0.0,0,0,0.0
20715,1.72,0.49033842,TRUCK,1,F,D,5,dissel,323,83.0,red,M,1,weekday,12pm - 6pm,6,657.6789695542255,1.0,0,0,0.0
20716,1.85,0.4822419645,HBACK,2,F,B,2,petrol,81,61.0,gray,M,1,weekday,6pm - 12am,6,663.0495444034541,1.0,0,0,0.0
20717,0.74,0.496933237,MIBUS,4,M,C,4,dissel,204,19.0,blue,M,0,weekday,6pm - 12am,12,640.6388527408375,0.0,0,0,0.0
20718,2.05,0.300269146,SEDAN,2,F,E,2,hybrid,136,47.0,black,M,0,weekday,6am - 12pm,12,663.2357118696445,0.0,0,0,0.0
20719,0.83,0.491375088,SEDAN,4,F,D,2,petrol,159,70.0,yellow,S,0,weekday,6am - 12pm,12,645.1636584901348,0.0,0,0,0.0
20720,1.31,0.1847951605,HBACK,2,M,B,4,petrol,153,94.0,white,M,1,weekday,12pm - 6pm,6,642.7177803396298,0.0,0,0,0.0
20721,1.84,0.081661809,SEDAN,1,F,A,3,petrol,200,73.0,gray,M,1,weekday,12am - 6 am,6,666.2739914202515,0.0,0,0,0.0
20722,1.22,0.267709669,SEDAN,3,F,A,6,petrol,158,98.0,gray,M,0,weekday,6am - 12pm,12,649.6361000968594,0.0,0,0,0.0
20723,0.88,0.465090847,HBACK,3,F,C,4,petrol,101,79.0,red,S,1,weekday,6am - 12pm,6,642.1782148000552,1.0,0,0,0.0
20724,1.04,0.974126115,HBACK,4,M,C,4,electric,112,57.0,gray,M,1,weekday,12pm - 6pm,12,639.5057404469316,1.0,0,0,0.0
20725,3.11,0.139131129,SEDAN,1,M,C,1,petrol,138,62.0,white,S,1,weekend,12pm - 6pm,12,648.5218226272027,0.0,0,0,0.0
20726,0.29,0.447048151,HBACK,4,F,B,3,petrol,140,76.0,silver,S,0,weekday,6am - 12pm,6,645.0340705279273,1.0,1,1,4145.323356
20727,0.34,0.211661882,STNWG,4,F,C,3,dissel,178,76.0,brown,M,0,weekday,12pm - 6pm,12,647.0768815875091,0.0,0,0,0.0
20728,1.05,0.150913638,SEDAN,4,M,C,4,hybrid,119,50.0,gray,M,1,weekday,6pm - 12am,6,644.3346498559479,0.0,0,0,0.0
20729,1.57,0.017582289,COUPE,4,F,C,4,dissel,199,86.0,gray,S,0,weekday,12pm - 6pm,12,646.9305033832012,0.0,0,0,0.0
20730,1.5,0.924105658,STNWG,4,F,C,4,petrol,106,66.0,black,M,0,weekday,12am - 6 am,12,649.3929945112617,1.0,0,0,0.0
20731,0.6,0.999376428,PANVN,4,M,C,3,petrol,109,61.0,black,M,0,weekday,12pm - 6pm,12,642.6354602708235,1.0,0,0,0.0
20732,4.93,0.461457056,STNWG,1,F,E,2,petrol,178,70.0,gray,M,1,weekday,12pm - 6pm,12,646.1560909940141,0.0,0,0,0.0
20733,0.95,0.28445395,HBACK,3,M,C,6,dissel,113,66.0,blue,S,1,weekend,12pm - 6pm,12,638.8830231091551,0.0,0,0,0.0
20734,1.89,0.343932484,TRUCK,4,F,F,3,dissel,229,75.0,silver,M,1,weekday,6am - 12pm,12,636.7508172448302,0.0,0,0,0.0
20735,4.31,0.566285112,STNWG,2,M,E,2,petrol,182,72.0,black,S,1,weekday,12pm - 6pm,12,694.6464625104044,0.0,0,0,0.0
20736,1.89,0.620211683,SEDAN,2,M,B,3,petrol,151,48.0,gray,S,0,weekday,12pm - 6pm,12,628.8091083032161,0.0,0,0,0.0
20737,2.96,0.098485485,UTE,2,M,B,1,petrol,150,75.0,brown,M,0,weekend,12pm - 6pm,12,647.4539962378168,0.0,0,0,0.0
20738,3.36,0.1578725575,STNWG,1,F,B,1,dissel,209,54.0,gray,S,1,weekend,6am - 12pm,6,641.8979362756393,0.0,0,0,0.0
20739,1.77,0.0480157565,HBACK,1,F,C,2,petrol,145,75.0,black,M,1,weekday,6am - 12pm,6,649.4403392157053,0.0,0,0,0.0
20740,1.02,0.894606955,HBACK,3,F,B,3,petrol,120,99.0,black,S,0,weekday,6pm - 12am,12,642.1981260817976,1.0,0,0,0.0
20741,1.83,0.513227689,STNWG,4,M,E,4,petrol,172,97.0,red,M,1,weekday,6am - 12pm,12,642.7893443222581,0.0,0,0,0.0
20742,1.62,0.092876695,SEDAN,2,F,A,2,petrol,130,77.0,blue,S,1,weekday,6am - 12pm,12,646.6789909531799,0.0,0,0,0.0
20743,2.04,0.846690052,SEDAN,1,M,A,4,petrol,129,54.0,black,M,0,weekend,6am - 12pm,12,641.7592865380619,0.0,0,0,0.0
20744,1.01,0.522320622,SEDAN,3,F,A,3,electric,106,52.0,gray,M,0,weekday,12am - 6 am,12,666.5963449107999,0.0,0,0,0.0
20745,0.81,0.114522721,SEDAN,3,F,E,3,dissel,139,49.0,brown,S,0,weekday,6pm - 12am,12,647.9099879710265,0.0,0,0,0.0
20746,0.43,0.501812185,HBACK,4,F,E,5,petrol,92,71.0,white,M,1,weekday,6am - 12pm,12,643.7891844322146,0.0,0,0,0.0
20747,0.93,0.035980967,HBACK,3,F,C,5,electric,116,95.0,red,S,0,weekday,6am - 12pm,12,666.7316757867208,0.0,0,0,0.0
20748,2.12,0.119923154,STNWG,4,M,D,5,petrol,131,62.0,white,S,0,weekend,12pm - 6pm,12,649.1374990827884,0.0,0,0,0.0
20749,2.66,0.3504906985,SEDAN,1,M,E,4,petrol,105,83.0,gray,S,0,weekday,6am - 12pm,6,634.9450968837405,0.0,0,0,0.0
20750,1.14,0.1106475445,SEDAN,3,M,B,3,petrol,176,95.0,blue,S,0,weekday,6am - 12pm,6,653.0292229986055,0.0,0,0,0.0
20751,2.53,0.404264435,SEDAN,2,F,A,2,petrol,149,70.0,white,S,0,weekday,12pm - 6pm,12,649.61275187356,0.0,0,0,0.0
20752,1.29,0.358753009,MIBUS,4,F,B,3,dissel,244,51.0,black,S,0,weekday,6am - 12pm,12,644.1109972099537,0.0,0,0,0.0
20753,4.58,0.469293061,STNWG,1,F,F,3,petrol,155,38.0,blue,S,0,weekday,6am - 12pm,6,659.26733742068,1.0,0,0,0.0
20754,2.77,0.370679861,SEDAN,1,M,C,1,petrol,199,98.0,red,S,1,weekday,6am - 12pm,12,676.6211741884761,0.0,0,0,0.0
20755,3.2,0.229221143,STNWG,3,M,C,2,dissel,157,88.0,red,M,1,weekend,12pm - 6pm,12,658.7529414784194,0.0,0,0,0.0
20756,1.82,0.376408102,HBACK,2,F,D,4,petrol,117,52.0,white,S,0,weekend,6am - 12pm,12,640.6126910348764,0.0,0,0,0.0
20757,1.09,0.355514796,HBACK,3,F,B,3,petrol,115,47.0,blue,S,1,weekend,6am - 12pm,12,647.4210912887022,0.0,0,0,0.0
20758,1.37,0.586145723,HBACK,1,F,C,6,petrol,137,80.0,brown,M,1,weekday,6pm - 12am,12,645.3205389495946,0.0,0,0,0.0
20759,0.74,0.222691889,STNWG,4,M,B,6,dissel,116,88.0,gray,S,0,weekday,12am - 6 am,12,653.9151894749868,0.0,0,0,0.0
20760,1.63,0.040378631,PANVN,3,M,B,3,dissel,71,80.0,gray,M,1,weekday,6pm - 12am,12,646.1485446061303,0.0,0,0,0.0
20761,3.25,0.053452936,UTE,2,F,D,3,petrol,154,88.0,white,M,1,weekday,6am - 12pm,12,653.3248805355161,0.0,0,0,0.0
20762,4.07,0.175934437,STNWG,3,F,F,2,petrol,124,89.0,green,M,1,weekend,6am - 12pm,12,651.9069461873082,0.0,0,0,0.0
20763,2.13,0.93217855,HBACK,1,F,C,2,petrol,121,68.0,gray,M,1,weekday,6am - 12pm,12,641.5071868369143,1.0,1,1,207.8729469
20764,0.74,0.4996645575,HBACK,4,F,C,5,petrol,82,82.0,brown,M,0,weekend,6am - 12pm,6,644.2341770090914,1.0,0,0,0.0
20765,2.02,0.779251527,HBACK,2,F,A,2,dissel,132,77.0,silver,S,1,weekday,12pm - 6pm,12,645.289749047632,0.0,0,0,0.0
20766,1.71,0.1333869045,SEDAN,2,M,A,6,petrol,144,86.0,gray,M,1,weekday,12pm - 6pm,6,645.6725354229413,0.0,0,0,0.0
20767,1.24,0.3683969,STNWG,4,F,C,3,petrol,115,27.0,blue,M,1,weekday,6am - 12pm,12,666.7577854568233,0.0,0,0,0.0
20768,1.76,0.16675211,UTE,4,M,A,6,petrol,243,55.0,white,M,0,weekday,12pm - 6pm,12,654.7664692713213,0.0,0,0,0.0
20769,2.1,0.948509337,SEDAN,2,M,C,2,petrol,183,97.0,brown,S,1,weekday,6am - 12pm,12,647.3344633905053,1.0,0,0,0.0
20770,0.31,0.266303363,HBACK,4,F,A,6,dissel,141,62.0,gray,S,0,weekend,6pm - 12am,6,641.1603480069422,0.0,0,0,0.0
20771,1.8,0.451285355,HBACK,2,M,C,3,petrol,76,75.0,brown,M,0,weekday,6am - 12pm,6,641.50998404569,1.0,0,0,0.0
20772,2.22,0.8465769,TRUCK,2,M,E,5,dissel,258,62.0,white,S,1,weekday,12pm - 6pm,12,628.1273191674903,0.0,0,0,0.0
20773,1.22,0.482490748,HBACK,3,M,C,1,petrol,146,58.0,gray,S,1,weekday,12pm - 6pm,12,637.3306748028795,0.0,0,0,0.0
20774,2.38,0.165043614,STNWG,2,F,C,5,petrol,204,81.0,green,S,1,weekday,12pm - 6pm,12,648.8671976361369,0.0,0,0,0.0
20775,1.7,0.87474754,SEDAN,2,M,C,2,hybrid,199,9.0,white,S,1,weekday,12pm - 6pm,12,654.9796316611864,0.0,0,0,0.0
20776,1.53,0.4996686885,TRUCK,4,M,D,1,dissel,311,30.0,white,M,0,weekday,12pm - 6pm,6,644.5570072217328,1.0,0,0,0.0
20777,1.9,0.534101482,HBACK,2,M,A,5,hybrid,140,75.0,black,S,1,weekday,6am - 12pm,12,642.7821947607155,0.0,0,0,0.0
20778,0.36,0.97278226,SEDAN,4,M,C,4,electric,147,33.0,white,M,1,weekday,6am - 12pm,12,641.1640151305014,1.0,0,0,0.0
20779,1.86,0.78641666,HBACK,2,M,C,2,petrol,140,53.0,yellow,S,0,weekend,6am - 12pm,12,643.3427208507422,0.0,1,1,3204.881561
20780,2.63,0.636261274,SEDAN,1,M,F,2,hybrid,112,93.0,gray,M,1,weekday,12pm - 6pm,12,643.4497610432577,0.0,0,0,0.0
20781,1.63,0.262301933,HBACK,2,F,D,4,electric,142,57.0,white,M,0,weekend,6pm - 12am,12,666.3373791479651,0.0,0,0,0.0
20782,3.13,0.167498945,TRUCK,1,M,D,4,petrol,398,44.0,gray,M,1,weekday,12pm - 6pm,12,642.5506959254941,0.0,0,0,0.0
20783,0.6,0.144149093,COUPE,4,M,A,2,hybrid,220,83.0,black,S,1,weekday,12pm - 6pm,12,641.5214022067671,0.0,0,0,0.0
20784,1.87,0.966623226,SEDAN,2,M,C,3,electric,197,81.0,brown,S,0,weekend,6am - 12pm,12,640.9631058129032,1.0,0,0,0.0
20785,1.26,0.4535924,HBACK,2,F,C,6,hybrid,149,56.0,white,S,1,weekday,12pm - 6pm,12,643.6597502950716,0.0,0,0,0.0
20786,1.35,0.091084513,STNWG,4,M,A,4,petrol,161,48.0,gray,S,0,weekend,12pm - 6pm,12,665.1291046931674,0.0,0,0,0.0
20787,1.49,0.021258645,HBACK,1,F,A,2,hybrid,80,99.0,white,S,1,weekday,12pm - 6pm,6,674.8756539015792,0.0,0,0,0.0
20788,1.74,0.4094439905,HBACK,2,F,C,2,petrol,128,63.0,black,S,0,weekday,6am - 12pm,6,635.5654376248388,0.0,0,0,0.0
20789,2.01,0.148514585,HBACK,2,F,A,3,petrol,110,74.0,gray,M,1,weekday,6pm - 12am,12,680.4340751411862,0.0,0,0,0.0
20790,1.33,0.39824309,HBACK,2,F,B,1,petrol,116,86.0,silver,M,0,weekend,12pm - 6pm,12,652.420016298969,0.0,0,0,0.0
20791,0.4,0.945994937,HBACK,4,F,C,3,petrol,95,72.0,white,M,1,weekend,6pm - 12am,12,640.9876811111392,1.0,0,0,0.0
20792,1.44,0.111618642,UTE,4,M,C,1,hybrid,258,81.0,gray,S,0,weekday,12pm - 6pm,12,654.4346351142084,0.0,0,0,0.0
20793,0.22,0.619281329,HBACK,4,F,B,5,dissel,100,99.0,white,M,0,weekday,6am - 12pm,12,666.3854321218755,0.0,0,0,0.0
20794,2.43,0.078424328,UTE,2,F,E,3,petrol,217,58.0,white,M,1,weekday,6am - 12pm,12,644.125784668621,0.0,0,0,0.0
20795,1.47,0.3208277,PANVN,3,M,A,2,petrol,80,48.0,blue,M,1,weekday,6pm - 12am,12,653.2757724011971,0.0,0,0,0.0
20796,1.18,0.594457036,HBACK,3,F,A,6,petrol,95,70.0,silver,M,1,weekday,6am - 12pm,12,648.6525847512594,0.0,0,0,0.0
20797,1.4,0.1196120305,HBACK,4,M,A,2,petrol,142,85.0,brown,S,1,weekend,12pm - 6pm,6,644.6258707930334,0.0,0,0,0.0
20798,1.73,0.878533671,HBACK,3,F,A,4,petrol,146,54.0,gray,S,0,weekend,12pm - 6pm,12,681.6603776170725,0.0,0,0,0.0
20799,0.41,0.499296231,HBACK,4,F,C,5,electric,98,38.0,gray,S,0,weekday,6am - 12pm,12,643.9853841801439,0.0,0,0,0.0
20800,0.79,0.378390846,SEDAN,4,F,C,4,petrol,102,93.0,blue,M,1,weekday,12pm - 6pm,12,649.4814525710524,0.0,0,0,0.0
20801,1.26,0.56394437,UTE,4,M,E,4,petrol,179,71.0,gray,S,0,weekday,12pm - 6pm,12,648.4544458799377,0.0,0,0,0.0
20802,0.56,0.937642497,SEDAN,4,F,B,6,petrol,180,57.0,black,M,1,weekday,6am - 12pm,12,703.3589060089273,1.0,0,0,0.0
20803,1.78,0.1399593965,HBACK,1,F,A,4,petrol,127,90.0,red,S,0,weekday,12pm - 6pm,6,645.962174978266,0.0,0,0,0.0
20804,1.29,0.404057816,HBACK,3,M,C,5,dissel,104,38.0,green,S,0,weekday,6pm - 12am,12,649.8244397093086,0.0,0,0,0.0
20805,2.99,0.418262034,STNWG,2,M,D,2,dissel,176,98.0,blue,M,1,weekend,6pm - 12am,6,652.3874653816911,0.0,0,0,0.0
20806,2.04,0.089219842,UTE,3,M,F,2,petrol,212,97.0,white,M,0,weekday,6am - 12pm,12,669.1531962861715,0.0,0,0,0.0
20807,1.52,0.371258358,STNWG,4,F,C,3,dissel,151,50.0,brown,M,1,weekday,6am - 12pm,12,654.6361432205772,0.0,0,0,0.0
20808,1.27,0.499680187,STNWG,4,M,A,4,dissel,109,65.0,black,S,1,weekday,12pm - 6pm,6,640.7052950087017,1.0,0,0,0.0
20809,0.64,0.805071552,SEDAN,4,F,C,3,petrol,197,86.0,gray,S,1,weekday,6am - 12pm,12,644.095502712033,0.0,0,0,0.0
20810,1.85,0.280667944,SEDAN,2,F,A,3,petrol,118,56.0,silver,M,1,weekday,6am - 12pm,12,639.6941215461235,0.0,0,0,0.0
20811,0.79,0.1803658,SEDAN,4,F,B,4,petrol,107,59.0,white,S,1,weekday,12pm - 6pm,12,664.0996576417053,0.0,0,0,0.0
20812,1.74,0.0656807425,HBACK,1,F,A,6,petrol,140,88.0,black,M,1,weekday,12pm - 6pm,6,667.8536620283428,0.0,0,0,0.0
20813,3.72,0.1764667495,STNWG,2,F,D,2,petrol,125,87.0,silver,M,1,weekend,12pm - 6pm,6,646.4561779629036,0.0,0,0,0.0
20814,1.33,0.484008417,HBACK,2,M,C,2,petrol,115,86.0,yellow,M,1,weekday,12pm - 6pm,12,645.2127123687562,0.0,0,0,0.0
20815,1.0,0.862420067,SEDAN,3,M,C,1,petrol,111,73.0,silver,M,0,weekday,12pm - 6pm,12,633.5970450313409,1.0,0,0,0.0
20816,2.56,0.767380814,STNWG,2,M,C,6,petrol,164,68.0,white,M,0,weekday,12am - 6 am,12,647.8210247202255,0.0,0,0,0.0
20817,2.04,0.151912858,HBACK,2,F,F,2,petrol,82,70.0,white,S,1,weekday,6am - 12pm,12,667.8731574387987,0.0,0,0,0.0
20818,3.39,0.096522452,STNWG,3,F,C,2,petrol,182,84.0,gray,M,0,weekday,12pm - 6pm,12,648.4627945143151,0.0,0,0,0.0
20819,2.29,0.185904927,STNWG,3,F,B,2,dissel,141,32.0,white,S,1,weekday,6am - 12pm,12,644.9690806797316,0.0,0,0,0.0
20820,2.84,0.482003135,STNWG,2,F,A,3,dissel,202,99.0,gray,M,1,weekday,6am - 12pm,12,659.7135695948265,0.0,0,0,0.0
20821,1.25,0.3945464245,HBACK,2,F,A,6,petrol,124,87.0,gray,M,1,weekend,12pm - 6pm,6,644.402302654929,0.0,0,0,0.0
20822,1.07,0.3886658845,HBACK,2,F,C,2,petrol,98,88.0,black,M,1,weekday,12am - 6 am,6,682.5921041590184,0.0,0,0,0.0
20823,0.73,0.999368914,HBACK,4,F,A,3,electric,117,65.0,white,M,0,weekday,6am - 12pm,12,659.0135774548506,1.0,1,1,1682.783882
