id,veh_value,exposure,veh_body,veh_age,gender,area,agecat,engine_type,max_power,driving_history_score,veh_color,marital_status,e_bill,time_of_week_driven,time_driven,trm_len,credit_score,high_education_ind
16720,0.8,0.282784269,UTE,4,M,C,4,dissel,166,57,white,M,0,weekday,6am - 12pm,12,640.3494245,0
16721,1.86,0.249975484,SEDAN,2,F,D,6,petrol,166,54,red,S,1,weekday,6am - 12pm,12,654.60313,0
16722,1.18,0.308184571,SEDAN,2,M,A,3,electric,110,90,white,M,1,weekend,6am - 12pm,12,650.488437,0
16723,0.58,0.675335472,SEDAN,4,F,C,3,dissel,194,99,white,S,0,weekday,6am - 12pm,12,650.2843099,0
16724,1.86,0.361947211,HBACK,1,M,B,5,petrol,157,50,green,M,1,weekday,6am - 12pm,12,646.8245255,0
16725,0.79,0.37581443,SEDAN,4,F,B,3,petrol,174,40,black,S,0,weekday,6am - 12pm,12,642.6877962,0
16726,0.85,0.455124263,HBACK,3,F,B,4,petrol,115,65,white,S,1,weekday,12pm - 6pm,12,642.4956018,0
16727,2.46,0.103756991,STNWG,4,F,C,3,petrol,117,28,blue,M,0,weekday,6pm - 12am,6,664.8946874,0
16728,2.39,0.309880135,STNWG,3,M,B,5,dissel,125,83,blue,M,0,weekday,6am - 12pm,12,664.5258743,0
16729,2.93,0.332165164,STNWG,3,F,B,4,electric,100,99,gray,S,1,weekday,6pm - 12am,12,639.9014361,0
16730,1.38,0.307230855,SEDAN,3,F,A,4,petrol,187,70,blue,M,1,weekday,12pm - 6pm,6,634.5070375,0
16731,6.69,0.784090798,STNWG,1,M,C,4,dissel,107,99,white,M,0,weekday,12pm - 6pm,12,640.0117261,0
16732,1.77,0.953934042,SEDAN,2,F,E,4,petrol,144,88,green,M,1,weekday,12am - 6 am,12,648.6975571,1
16733,3.51,0.234598042,STNWG,2,F,C,4,petrol,135,32,white,S,1,weekday,12pm - 6pm,6,645.7100393,0
16734,4,0.342787878,STNWG,2,M,B,5,petrol,146,49,gray,M,1,weekday,12pm - 6pm,6,641.6166885,0
16735,1.88,0.469840589,HBACK,2,F,C,2,petrol,75,71,black,S,1,weekday,12pm - 6pm,6,645.7197545,1
16736,2.56,0.311261978,HBACK,3,M,B,3,petrol,108,81,red,M,1,weekend,6pm - 12am,12,635.7861531,0
16737,1.98,0.468979393,STNWG,4,M,C,4,petrol,185,61,white,S,1,weekday,6am - 12pm,12,643.8733734,0
16738,3.21,0.564486888,HDTOP,1,F,C,4,petrol,283,87,white,M,0,weekday,12pm - 6pm,12,646.0154702,0
16739,0.59,0.999334425,PANVN,4,F,C,4,petrol,114,99,white,M,0,weekday,12pm - 6pm,12,650.6252158,1
16740,1.5,0.407497661,SEDAN,3,F,A,6,dissel,127,87,silver,S,0,weekend,12pm - 6pm,6,646.2251351,0
16741,4.11,0.571577416,UTE,1,M,E,2,petrol,198,97,yellow,M,1,weekday,6pm - 12am,12,649.3143951,0
16742,1.93,0.330569888,SEDAN,2,M,A,3,dissel,163,92,gray,M,0,weekday,6am - 12pm,12,655.4731679,0
16743,0.88,0.40057072,HBACK,3,F,A,5,petrol,139,99,gray,S,0,weekday,12pm - 6pm,12,645.2623288,0
16744,1.86,0.134011746,SEDAN,3,F,B,2,petrol,135,74,silver,M,0,weekday,12am - 6 am,12,641.5795296,0
16745,1.6,0.268793004,HBACK,1,F,B,3,petrol,111,53,white,S,1,weekday,12pm - 6pm,12,654.7667287,0
16746,1.44,0.058221249,SEDAN,2,M,A,3,petrol,191,50,white,M,1,weekday,12pm - 6pm,12,662.3554405,0
16747,1.01,0.804952011,SEDAN,4,M,A,5,dissel,119,66,gray,S,0,weekday,6am - 12pm,12,643.13724,0
16748,0.45,0.30137568,HBACK,4,M,C,4,petrol,126,97,blue,M,0,weekday,6am - 12pm,6,652.6043602,0
16749,0.49,0.87981719,SEDAN,4,F,A,6,petrol,161,99,white,M,0,weekday,12am - 6 am,12,634.5827153,0
16750,2.26,0.714579127,STNWG,3,F,A,5,dissel,106,83,white,M,0,weekday,12am - 6 am,12,643.9738382,0
16751,2.16,0.571177593,HBACK,1,F,D,2,petrol,129,86,brown,S,1,weekday,6am - 12pm,12,661.7393046,0
16752,1.54,0.959251375,SEDAN,3,M,A,3,petrol,153,73,gray,S,0,weekday,12am - 6 am,12,647.4476478,1
16753,1.34,0.343240322,COUPE,3,F,A,5,petrol,220,79,gray,S,1,weekday,12pm - 6pm,12,637.0601111,0
16754,1.23,0.237705379,STNWG,4,M,E,2,hybrid,136,72,black,M,0,weekday,6am - 12pm,12,642.6991151,0
16755,0.87,0.162196563,HBACK,4,F,B,2,electric,114,65,black,M,0,weekday,12pm - 6pm,12,665.7021698,0
16756,1.25,0.242232768,HBACK,2,M,E,5,petrol,83,53,gray,M,1,weekday,6pm - 12am,6,655.1198708,0
16757,0.46,0.345174492,HBACK,4,M,E,3,petrol,106,87,white,S,1,weekday,12pm - 6pm,12,642.9391188,0
16758,0.61,0.489674863,HBACK,4,F,A,4,petrol,87,99,yellow,M,1,weekday,6am - 12pm,12,646.650515,0
16759,6.55,0.239984783,STNWG,2,M,A,2,dissel,180,65,silver,S,1,weekday,12pm - 6pm,12,659.4079017,0
16760,1.94,0.19077323,HBACK,2,F,B,2,petrol,106,93,white,S,0,weekday,6am - 12pm,12,644.307817,0
16761,0.89,0.329872608,HBACK,4,M,B,1,petrol,80,85,black,M,0,weekday,6am - 12pm,6,657.8869814,0
16762,1.36,0.311976413,HBACK,2,F,C,4,petrol,73,76,white,M,1,weekday,12pm - 6pm,12,644.2812774,0
16763,2.58,0.096072937,HDTOP,1,M,D,5,dissel,262,63,black,S,1,weekday,6am - 12pm,12,661.4274667,0
16764,0.45,0.160692797,HBACK,4,F,B,5,petrol,85,99,red,S,0,weekday,6am - 12pm,6,646.8830892,0
16765,1.33,0.312183585,SEDAN,3,F,A,2,petrol,182,80,blue,M,0,weekday,6am - 12pm,12,643.8320873,0
16766,0.98,0.610117849,HBACK,3,F,B,2,petrol,112,87,brown,S,0,weekday,12pm - 6pm,12,658.3076025,0
16767,2.48,0.428872341,SEDAN,1,M,B,5,dissel,101,99,gray,M,1,weekday,12pm - 6pm,6,650.6944062,0
16768,1.31,0.410231843,SEDAN,3,F,E,1,petrol,172,59,black,M,1,weekday,12am - 6 am,12,641.8752112,0
16769,1.04,0.248624924,SEDAN,3,M,C,2,electric,105,62,green,S,0,weekday,12pm - 6pm,12,641.3969572,0
16770,1.37,0.198712452,HBACK,1,F,C,3,petrol,98,79,gray,M,1,weekday,6am - 12pm,12,643.9160647,0
16771,2.02,0.923641012,HBACK,2,M,B,2,petrol,145,59,gray,M,1,weekday,12pm - 6pm,12,665.29201,1
16772,2.31,0.999362243,HBACK,2,M,C,2,petrol,142,59,black,M,1,weekday,6am - 12pm,12,643.4402687,1
16773,2.12,0.790048287,HBACK,1,F,E,2,petrol,155,82,white,S,0,weekend,6pm - 12am,12,664.976661,0
16774,1.33,0.704165828,UTE,3,F,D,3,petrol,212,70,blue,M,1,weekday,12pm - 6pm,12,658.2937337,0
16775,0.44,0.355313288,HBACK,4,F,C,4,petrol,96,86,white,S,0,weekday,6am - 12pm,12,643.4962883,0
16776,1.74,0.961538809,HBACK,3,F,A,6,petrol,145,58,gray,S,1,weekday,6am - 12pm,12,640.8417344,1
16777,1.42,0.113712321,STNWG,4,M,B,1,electric,108,68,gray,M,1,weekday,12pm - 6pm,6,656.6524423,0
16778,2.43,0.539516963,SEDAN,2,F,B,5,petrol,140,65,silver,M,0,weekday,6am - 12pm,12,641.7489246,0
16779,6.2,0.45452859,SEDAN,1,M,B,1,hybrid,128,80,white,M,1,weekday,6am - 12pm,12,638.8699566,0
16780,1.92,0.76237901,SEDAN,2,F,A,5,petrol,149,67,gray,M,1,weekday,12pm - 6pm,12,650.5469384,0
16781,0.89,0.436741404,UTE,4,F,F,3,dissel,200,45,blue,S,0,weekday,12pm - 6pm,12,649.6161991,0
16782,1.41,0.408632033,HBACK,2,F,C,4,petrol,72,87,black,S,1,weekday,6pm - 12am,6,643.5487072,0
16783,2.24,0.175507187,SEDAN,2,F,E,4,petrol,128,61,gray,S,1,weekday,12pm - 6pm,6,645.0695292,0
16784,1.88,0.607190411,HBACK,1,F,C,1,electric,118,65,blue,S,1,weekday,12am - 6 am,12,664.0029342,0
16785,1.01,0.333385528,SEDAN,4,F,E,4,petrol,163,80,gray,M,1,weekday,12pm - 6pm,6,642.882905,0
16786,0.82,0.232390622,SEDAN,4,M,D,6,petrol,150,99,black,M,0,weekday,6pm - 12am,12,644.5502961,0
16787,2.03,0.459643501,SEDAN,1,F,B,4,hybrid,132,92,white,M,1,weekday,12pm - 6pm,12,669.6986535,0
16788,0.45,0.331689553,HBACK,4,F,B,3,petrol,127,77,black,M,1,weekday,12pm - 6pm,12,644.690148,0
16789,2.98,0.118639195,STNWG,2,F,C,3,hybrid,127,79,blue,S,1,weekday,6am - 12pm,6,654.8310679,0
16790,1.34,0.7421727,HBACK,2,F,E,4,petrol,72,61,black,S,1,weekend,6pm - 12am,12,646.1230056,0
16791,2.89,0.758771568,SEDAN,1,M,C,5,petrol,157,56,gray,M,1,weekday,12pm - 6pm,12,636.4654297,0
16792,4.93,0.912741687,STNWG,1,F,C,3,dissel,164,91,brown,S,0,weekday,12pm - 6pm,12,638.8237489,1
16793,1.01,0.26705928,SEDAN,3,F,A,2,petrol,125,78,blue,M,0,weekday,12am - 6 am,6,645.9963337,0
16794,1.45,0.458803415,HBACK,1,F,A,6,electric,74,84,gray,M,1,weekday,12pm - 6pm,12,651.654664,0
16795,1.49,0.930342085,STNWG,4,F,A,3,petrol,146,77,white,S,0,weekday,12pm - 6pm,12,653.4441153,1
16796,1.18,0.469991522,STNWG,3,M,A,4,petrol,122,77,blue,M,1,weekday,12pm - 6pm,6,666.3843393,1
16797,0.63,0.442585745,SEDAN,4,F,E,2,petrol,191,83,blue,S,1,weekday,6am - 12pm,12,672.5636817,0
16798,1.02,0.511286945,SEDAN,3,F,E,4,petrol,123,58,white,M,1,weekday,6pm - 12am,12,651.5373411,0
16799,2.26,0.454543234,HBACK,1,F,C,1,hybrid,157,70,gray,S,1,weekday,12pm - 6pm,12,672.1428472,0
16800,0.94,0.155145795,SEDAN,3,F,E,3,petrol,120,92,gray,M,0,weekday,12pm - 6pm,6,652.2046942,0
16801,1.35,0.739548511,HBACK,2,F,C,4,electric,131,64,black,M,1,weekday,12pm - 6pm,12,640.7295288,0
16802,1.86,0.939766216,SEDAN,3,M,B,2,petrol,158,75,red,M,0,weekday,12pm - 6pm,12,654.6138243,1
16803,0.69,0.381675079,HBACK,4,F,C,1,dissel,87,85,white,S,1,weekday,12pm - 6pm,6,659.6753883,0
16804,2.55,0.672603059,STNWG,4,M,D,1,petrol,148,64,black,M,1,weekend,6pm - 12am,12,649.8335211,0
16805,1.12,0.841291307,HBACK,2,M,A,2,dissel,73,66,gray,S,1,weekday,12pm - 6pm,12,656.2081412,0
16806,2.07,0.132302629,HBACK,2,F,B,3,petrol,88,84,black,M,1,weekday,6pm - 12am,6,650.0012683,0
16807,1.35,0.345727186,SEDAN,3,M,B,3,electric,107,63,white,M,1,weekday,6am - 12pm,12,645.0147903,0
16808,0.3,0.398922869,HBACK,4,F,A,3,petrol,79,52,gray,S,0,weekday,6am - 12pm,12,683.0299681,0
16809,1.48,0.374074584,SEDAN,3,F,B,4,petrol,165,51,silver,S,0,weekday,12pm - 6pm,12,663.5846148,0
16810,1.12,0.356253315,HBACK,3,F,C,1,petrol,118,75,black,S,1,weekday,6am - 12pm,6,641.8433995,0
16811,0.54,0.951465161,HBACK,4,F,A,5,hybrid,117,79,black,S,1,weekend,12pm - 6pm,12,643.9112996,1
16812,0.41,0.969254401,SEDAN,4,M,B,4,hybrid,126,83,black,M,0,weekday,6am - 12pm,12,640.7807079,1
16813,2.31,0.610383113,SEDAN,2,M,D,4,petrol,199,8,black,S,1,weekday,6am - 12pm,12,636.9462571,0
16814,2.35,0.734737831,HBACK,1,F,A,6,hybrid,99,72,white,M,1,weekend,12am - 6 am,12,641.313554,0
16815,1.95,0.421159003,UTE,4,F,B,3,petrol,233,98,gray,S,1,weekend,12pm - 6pm,6,643.906932,0
16816,4.97,0.145454845,STNWG,1,F,F,2,petrol,126,99,silver,M,1,weekday,12pm - 6pm,12,643.5313467,0
16817,0.73,0.979299338,SEDAN,4,F,D,4,petrol,191,46,white,S,1,weekday,12pm - 6pm,12,645.5866372,1
16818,1.78,0.151079095,SEDAN,3,F,B,6,petrol,129,50,gray,M,1,weekday,12pm - 6pm,12,670.358008,0
16819,1.47,0.047998108,SEDAN,2,F,A,2,petrol,199,99,gray,M,1,weekday,12pm - 6pm,6,637.5331934,0
16820,1.54,0.273205161,HBACK,1,F,C,4,petrol,116,54,brown,S,1,weekend,6pm - 12am,12,643.1672997,0
16821,1.57,0.226163842,UTE,4,M,E,4,electric,226,42,gray,M,1,weekday,6pm - 12am,12,657.9636863,0
16822,0.71,0.240880239,TRUCK,4,M,B,5,dissel,295,75,yellow,M,0,weekday,12pm - 6pm,6,647.2688817,0
16823,0.76,0.615486878,SEDAN,4,F,C,2,petrol,136,62,black,M,0,weekday,6am - 12pm,12,648.6384606,0
16824,0.86,0.269551285,HBACK,3,M,C,6,hybrid,113,69,black,M,0,weekday,12pm - 6pm,12,644.4689516,0
16825,6.14,0.343616359,STNWG,1,F,A,4,dissel,203,68,gray,M,1,weekday,6pm - 12am,12,647.2189919,0
16826,0.44,0.362014757,SEDAN,4,F,C,4,petrol,171,63,silver,S,0,weekday,12pm - 6pm,12,641.7936305,0
16827,1.95,0.230591534,SEDAN,1,F,C,3,petrol,109,81,silver,M,1,weekday,6am - 12pm,6,659.7636862,0
16828,0.5,0.533003932,HBACK,4,F,D,4,petrol,103,91,silver,S,0,weekday,12pm - 6pm,12,643.160231,0
16829,1.07,0.71770589,HBACK,3,F,B,1,hybrid,108,97,gray,M,1,weekday,6am - 12pm,12,660.2606804,0
16830,3.47,0.979327108,HDTOP,2,F,B,5,dissel,226,64,gray,S,0,weekend,6am - 12pm,12,644.8451711,1
16831,4.25,0.632075177,STNWG,2,M,F,2,petrol,119,93,white,S,1,weekday,12pm - 6pm,12,635.6947805,0
16832,1.43,0.499684466,HBACK,2,F,C,3,electric,79,99,white,M,0,weekday,12am - 6 am,6,680.3713203,1
16833,4.62,0.11480034,STNWG,1,M,E,4,petrol,124,96,gray,M,1,weekday,6am - 12pm,6,646.413168,0
16834,0.4,0.19558151,HBACK,4,F,A,4,dissel,116,62,black,M,0,weekday,12pm - 6pm,12,658.5530926,0
16835,0.53,0.270600656,HBACK,4,F,B,4,petrol,134,59,green,S,1,weekday,6am - 12pm,6,653.2329821,0
16836,0.94,0.678947862,HBACK,4,F,A,2,dissel,141,58,silver,S,1,weekday,6am - 12pm,12,657.0736615,0
16837,1.47,0.849309493,STNWG,4,M,D,4,petrol,145,99,white,M,0,weekday,12pm - 6pm,12,667.7791254,0
16838,2.03,0.454970385,STNWG,4,F,B,3,dissel,133,34,blue,S,0,weekday,12pm - 6pm,12,664.5978038,0
16839,1.31,0.313718233,STNWG,4,M,F,4,dissel,115,45,black,M,1,weekday,12pm - 6pm,6,639.6269373,0
16840,1.55,0.959498913,HBACK,3,M,A,4,petrol,144,85,blue,M,0,weekday,6pm - 12am,12,660.1376283,1
16841,2.59,0.414968603,SEDAN,2,M,C,4,petrol,107,93,green,S,1,weekday,12pm - 6pm,6,648.1059918,0
16842,1.56,0.101771258,HBACK,3,F,D,6,petrol,97,50,black,S,0,weekday,6pm - 12am,12,641.0096967,0
16843,0.76,0.112390375,UTE,4,M,C,4,petrol,212,74,brown,M,0,weekend,6am - 12pm,12,646.8570387,0
16844,1.73,0.485129721,SEDAN,2,F,C,3,dissel,205,43,silver,S,1,weekday,6am - 12pm,12,641.4555878,0
16845,1.04,0.971551497,HBACK,4,M,E,6,hybrid,116,65,red,M,0,weekday,6am - 12pm,12,667.8974158,1
16846,5.31,0.08929369,TRUCK,1,M,F,2,dissel,320,67,red,M,1,weekday,12pm - 6pm,6,656.8414811,0
16847,0.42,0.39826991,SEDAN,4,F,B,5,hybrid,110,60,white,M,1,weekday,12pm - 6pm,12,638.7966475,0
16848,0.97,0.429305266,HBACK,3,F,B,6,petrol,141,89,blue,M,0,weekday,12am - 6 am,12,649.989435,0
16849,2.22,0.106580798,STNWG,4,M,C,3,petrol,176,80,blue,S,1,weekend,12pm - 6pm,12,649.017359,0
16850,2.12,0.328997361,HBACK,2,F,B,4,petrol,140,59,red,S,1,weekday,6am - 12pm,12,643.5511536,0
16851,1.19,0.822486216,SEDAN,2,M,C,2,petrol,186,79,green,M,1,weekday,12pm - 6pm,12,642.2314957,0
16852,3.95,0.408257658,TRUCK,2,M,C,4,electric,376,50,white,S,1,weekday,12pm - 6pm,12,645.2418544,0
16853,1.84,0.121317351,STNWG,3,F,E,3,dissel,115,70,yellow,S,1,weekday,6am - 12pm,12,674.393407,0
16854,3.48,0.999336531,STNWG,3,F,B,4,dissel,168,47,gray,M,0,weekday,6am - 12pm,12,661.2348361,1
16855,2.83,0.026393942,SEDAN,1,F,C,5,hybrid,101,75,black,S,1,weekday,6pm - 12am,12,649.4599131,0
16856,0.72,0.343684529,HBACK,3,F,C,4,petrol,78,79,brown,M,1,weekday,12pm - 6pm,12,643.3266161,0
16857,1.81,0.1485149,HBACK,2,F,B,1,petrol,102,70,gray,M,1,weekday,12pm - 6pm,6,680.0071085,0
16858,1.02,0.551881264,HBACK,3,F,E,1,petrol,79,57,red,M,0,weekday,12pm - 6pm,12,645.1175022,0
16859,2.78,0.107229276,STNWG,3,M,F,3,electric,156,66,silver,S,0,weekend,6am - 12pm,12,658.3568798,0
16860,1.44,0.697541964,HBACK,3,F,D,6,petrol,147,95,gray,S,0,weekday,6pm - 12am,12,643.4556215,0
16861,1.4,0.237359508,HBACK,1,F,A,4,petrol,83,53,silver,S,1,weekday,6pm - 12am,6,639.75277,0
16862,1.73,0.999359822,SEDAN,2,F,D,5,petrol,171,82,gray,M,1,weekday,6pm - 12am,12,642.221972,1
16863,0.71,0.354640925,HBACK,4,F,D,5,hybrid,134,87,white,M,0,weekday,6am - 12pm,6,663.7562317,0
16864,1.23,0.401872273,HBACK,2,F,A,1,petrol,78,63,black,M,1,weekday,12pm - 6pm,12,640.0228923,0
16865,0.41,0.152399565,HBACK,4,M,A,6,petrol,81,86,black,S,0,weekday,6pm - 12am,12,646.2841199,0
16866,1.64,0.819805062,HBACK,2,F,A,1,petrol,113,25,gray,S,0,weekday,6am - 12pm,12,658.5441173,0
16867,0.5,0.56194327,HBACK,4,M,A,3,petrol,149,69,red,S,0,weekday,6am - 12pm,12,648.2636898,0
16868,2.82,0.996672511,HBACK,2,F,D,4,petrol,142,54,blue,M,1,weekday,6am - 12pm,12,641.9413956,1
16869,3.79,0.68092386,STNWG,2,F,C,5,dissel,125,59,yellow,M,1,weekday,6am - 12pm,12,638.8559645,0
16870,1.74,0.118299438,SEDAN,2,F,E,5,petrol,194,66,blue,S,1,weekday,6am - 12pm,12,648.9614043,0
16871,1.14,0.435486378,HBACK,3,F,A,2,hybrid,99,72,yellow,M,1,weekday,6am - 12pm,6,640.8223752,0
16872,1.41,0.420752683,HBACK,1,M,E,4,hybrid,128,84,blue,M,1,weekday,12pm - 6pm,12,642.0321606,0
16873,1.66,0.223279335,SEDAN,2,F,C,2,petrol,162,99,silver,M,1,weekday,6am - 12pm,6,646.5880143,0
16874,3.79,0.383769624,UTE,1,M,E,3,electric,161,85,black,S,1,weekday,6am - 12pm,6,630.4755314,0
16875,1.87,0.619589334,HBACK,2,F,B,4,electric,103,51,black,M,1,weekday,6am - 12pm,12,652.8945184,0
16876,1.09,0.074461355,UTE,4,F,C,4,petrol,180,99,white,M,1,weekday,6pm - 12am,12,646.6671346,0
16877,0.32,0.085075373,SEDAN,4,M,B,3,petrol,101,71,white,S,0,weekday,12pm - 6pm,12,648.6826312,0
16878,1.77,0.24347994,HBACK,2,F,A,3,petrol,158,89,brown,M,1,weekday,6am - 12pm,6,648.2531567,0
16879,2.77,0.961052643,SEDAN,1,F,B,6,petrol,165,99,green,M,1,weekday,12am - 6 am,12,662.3527319,1
16880,0.53,0.431236037,SEDAN,4,F,A,5,petrol,112,87,white,M,0,weekday,12pm - 6pm,12,640.8245102,0
16881,0.72,0.552578856,STNWG,4,F,D,5,petrol,181,88,white,S,0,weekday,12pm - 6pm,12,644.7147384,0
16882,1.46,0.285783927,HBACK,2,M,C,5,petrol,77,85,black,M,1,weekend,6am - 12pm,12,640.0314998,0
16883,0.79,0.407593583,HBACK,3,F,A,4,electric,90,84,black,M,0,weekday,6am - 12pm,6,663.2761807,0
16884,4.35,0.141151548,STNWG,2,M,C,3,dissel,118,50,white,M,1,weekday,12pm - 6pm,6,665.2356214,0
16885,1.47,0.381738593,HBACK,2,F,B,2,hybrid,118,67,black,S,1,weekend,12pm - 6pm,12,648.2314222,0
16886,1.55,0.090760265,SEDAN,2,F,B,6,petrol,108,89,brown,M,1,weekday,12pm - 6pm,12,660.9250843,0
16887,1.77,0.932785489,SEDAN,2,F,B,1,electric,117,53,black,M,1,weekday,12pm - 6pm,12,648.3451961,1
16888,2.89,0.157926409,HDTOP,2,M,A,5,electric,277,67,blue,M,0,weekday,12pm - 6pm,6,639.0377055,0
16889,1.2,0.397623839,STNWG,4,F,C,4,petrol,145,66,white,S,1,weekday,12pm - 6pm,12,656.1171807,0
16890,1.14,0.321708787,STNWG,4,M,C,2,dissel,184,65,gray,S,1,weekday,6am - 12pm,12,653.5985898,0
16891,1.72,0.195145784,STNWG,3,M,B,4,petrol,185,64,gray,M,0,weekday,6am - 12pm,6,652.5771999,0
16892,1.39,0.443379954,HBACK,3,M,A,4,electric,122,95,white,M,0,weekend,6pm - 12am,12,664.9900915,0
16893,0.5,0.268859996,SEDAN,4,M,C,2,petrol,143,79,gray,M,1,weekday,12pm - 6pm,12,649.3563501,0
16894,1.03,0.19042216,SEDAN,3,M,A,4,electric,110,69,black,M,1,weekday,12pm - 6pm,12,650.2940121,0
16895,5.53,0.093041866,STNWG,1,M,B,1,dissel,143,21,green,M,1,weekday,12pm - 6pm,6,635.7493636,0
16896,1.79,0.854398637,SEDAN,2,F,D,6,electric,202,69,silver,M,0,weekend,6pm - 12am,12,640.8707539,0
16897,0.86,0.179997654,SEDAN,4,F,B,6,petrol,119,46,red,S,0,weekday,6am - 12pm,12,639.4211881,0
16898,1.34,0.454910222,SEDAN,3,F,B,3,petrol,117,77,black,M,0,weekday,12pm - 6pm,12,653.0490559,0
16899,0.89,0.401240797,HBACK,3,F,A,4,petrol,85,99,yellow,M,0,weekday,12pm - 6pm,12,648.3798759,0
16900,1.26,0.175320765,SEDAN,3,F,C,4,petrol,187,78,gray,S,1,weekday,6am - 12pm,12,644.6670221,0
16901,1.62,0.318887757,STNWG,3,M,A,3,petrol,103,59,black,M,1,weekday,6pm - 12am,12,650.5865176,0
16902,1.85,0.408246181,STNWG,3,M,C,5,dissel,159,35,gray,M,0,weekday,6pm - 12am,12,649.2614292,0
16903,2.42,0.35837697,TRUCK,2,M,D,1,dissel,301,66,gray,S,1,weekend,6am - 12pm,12,658.4658648,0
16904,1.5,0.156259145,SEDAN,3,F,C,4,petrol,115,99,gray,M,0,weekday,6am - 12pm,12,660.8762875,0
16905,1.71,0.184786009,HBACK,2,M,C,3,petrol,128,69,black,M,1,weekday,6am - 12pm,12,649.220291,0
16906,3.65,0.252311394,STNWG,3,M,E,3,hybrid,197,51,red,M,0,weekend,12pm - 6pm,12,646.3829504,0
16907,0.75,0.457345381,SEDAN,4,F,C,6,petrol,199,62,brown,M,1,weekday,6am - 12pm,6,638.3210824,1
16908,1.93,0.963946016,HBACK,2,M,C,3,electric,87,71,green,M,1,weekday,6am - 12pm,12,641.5593098,1
16909,3.42,0.385547655,STNWG,3,F,F,3,dissel,196,67,blue,M,1,weekday,12pm - 6pm,6,642.5487393,0
16910,1.03,0.269457646,HBACK,4,F,B,3,hybrid,96,99,red,S,1,weekend,12pm - 6pm,12,641.8113912,0
16911,1,0.660385963,UTE,4,F,C,4,petrol,191,43,blue,M,0,weekday,12pm - 6pm,12,660.8071529,0
16912,1.5,0.041299118,SEDAN,2,F,E,1,petrol,107,79,blue,M,0,weekday,6am - 12pm,12,661.5225935,0
16913,1.31,0.91674376,TRUCK,3,M,C,1,dissel,297,71,red,S,1,weekday,12pm - 6pm,12,671.8286368,1
16914,2.5,0.809038573,SEDAN,3,M,A,1,dissel,189,75,gray,S,1,weekday,12pm - 6pm,12,645.7589011,0
16915,0.68,0.309905744,UTE,4,M,B,3,petrol,270,86,gray,M,1,weekday,12pm - 6pm,6,645.5813301,0
16916,1.43,0.962068441,HBACK,3,F,A,2,petrol,113,76,white,M,1,weekday,6pm - 12am,12,643.9153504,1
16917,2.3,0.399601194,SEDAN,4,M,D,5,dissel,166,67,gray,S,1,weekday,12am - 6 am,6,641.8125935,0
16918,2.76,0.738012192,UTE,3,M,F,1,dissel,176,79,blue,S,0,weekday,6am - 12pm,12,650.6311095,0
16919,1.96,0.712203524,STNWG,3,F,F,2,petrol,129,54,gray,S,0,weekday,12pm - 6pm,12,642.0220953,0
16920,4.57,0.321866886,STNWG,1,F,C,3,petrol,133,53,black,S,1,weekday,12pm - 6pm,12,646.3307457,0
16921,1.74,0.435504136,SEDAN,3,F,B,5,petrol,170,40,blue,S,0,weekday,6am - 12pm,12,631.7754513,0
16922,2.23,0.683160633,HBACK,2,M,B,5,dissel,113,80,gray,S,1,weekend,12pm - 6pm,12,648.3797942,0
16923,0.76,0.627262451,STNWG,4,F,B,5,electric,137,85,gray,S,0,weekday,6am - 12pm,12,672.4601654,0
16924,1.58,0.043565404,HBACK,3,F,C,2,electric,73,40,blue,S,1,weekday,6am - 12pm,6,646.4137908,0
16925,1.32,0.788211078,HBACK,2,F,F,2,dissel,146,76,green,M,1,weekday,6am - 12pm,12,640.3649629,0
16926,4.07,0.447842929,STNWG,1,M,F,2,dissel,130,70,gray,S,0,weekday,12pm - 6pm,12,662.6732335,0
16927,0.95,0.876483459,TRUCK,4,M,A,2,dissel,341,85,silver,S,0,weekend,12pm - 6pm,12,643.6648078,0
16928,0.79,0.087993614,UTE,4,F,D,3,petrol,191,86,gray,S,1,weekday,6am - 12pm,12,658.5070561,0
16929,2.05,0.466571547,SEDAN,1,M,D,2,electric,166,96,blue,M,1,weekday,6am - 12pm,6,646.6736326,1
16930,1.37,0.393214479,SEDAN,3,F,C,2,petrol,117,58,silver,M,1,weekday,12pm - 6pm,12,645.6773695,0
16931,0.78,0.958465077,SEDAN,4,M,D,6,dissel,160,56,black,S,1,weekday,12pm - 6pm,12,667.3680023,1
16932,1.2,0.263355407,SEDAN,3,F,D,3,petrol,171,69,black,S,0,weekend,6pm - 12am,12,657.9153206,0
16933,1.05,0.511158801,SEDAN,4,M,A,3,petrol,158,86,blue,S,1,weekday,12pm - 6pm,12,659.6814831,0
16934,1.4,0.744056207,HBACK,2,F,A,2,petrol,90,67,brown,M,1,weekend,12pm - 6pm,12,648.691693,0
16935,3.31,0.966310811,UTE,3,F,F,3,dissel,264,74,silver,M,1,weekday,12pm - 6pm,12,639.3560477,1
16936,4.07,0.730982676,STNWG,2,F,B,3,petrol,121,83,blue,S,1,weekday,12pm - 6pm,12,654.9836663,0
16937,1.95,0.330094341,SEDAN,1,F,B,3,petrol,115,80,yellow,M,1,weekday,6pm - 12am,6,646.1618275,0
16938,1.31,0.433871328,HBACK,2,M,C,1,petrol,95,83,white,M,1,weekday,6am - 12pm,6,646.5821588,1
16939,2.51,0.30950417,TRUCK,3,M,C,1,dissel,240,92,black,S,1,weekend,12pm - 6pm,12,647.0688785,0
